tweet_id,tweet_text
86,"Happy na Birthday pa! 🎉🎂 Cheers 🍻😘💕

#ดราก้อนจุง #กองพลโวโด้ #钟阿晨 
#AsiaSuperYoung #亚洲超星团 #20BesideJoong https://t.co/zz5uED5BAc"
87,"RT @eveforward: Rage, rage against the dying of the light https://t.co/cE5IJWBW1E"
88,RT @ahemyg: these photos just make me happy. https://t.co/ocJNKw6hR4
89,RT @ShivAroor: Wishing the men of INS Karanj happy hunting as Scorpène submarine No.3 is commissioned into the @IndianNavy this morning in…
90,"How do y’all h8 on y’all friends? 🤔😂 I be happy af when my friends look good YASSSS BTCH FCK IT UP 
🗣😍😂"
91,@netgenius Happy birthday bro. Here's to many more good ones 🎊
92,RT @Sweet__Dandy: When youre happy but then anxiety kicks in. https://t.co/Rf8R5aUvUf
93,@HallyuHaven_PH Happy One Month!!!🥳🥳🎉🎉
94,@SMii7Y Happy Birthday
95,RT @shiraisinspired: Happy international women’s day!! Here’s a reminder that ADHD is disproportionately under-diagnosed in girls and women…
96,@5kylord Happy birthday
97,Happy. Today was a good day 💕
98,"@PatrickE34 Happy Bio-Gel-Pack Birthday, Mister Patrick! &lt;3 https://t.co/7FMjtBiG5i"
99,RT @Iyervval: Taiwan apparently won’t have access to vaccines till the 3rd quarter of 2021. Indian which is happy to send vaccines to an an…
100,@ahhlexah happy birthday !! 🤎
