tweet_id,tweet_text
51,"Tripura experiencing change with 'double engine' government: PM Narendra Modi 
https://t.co/SgvFbb1TgQ

via NaMo App https://t.co/FMltAJcOkn"
52,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
53,"RT @56perumal: With Quad in focus, PM Narendra Modi, Japan PM Suga Yoshide hold talks over phone https://t.co/kI8e5VSqwH"
54,RT @cbawankule: Hon. Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/…
55,"The new edition of #ExamWarriors touches themes like mental health, goal-setting, going beyond the classroom and mu… https://t.co/Fm82Uz89qP"
56,Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting. (ANI)… https://t.co/fYdQpjeboH
57,"Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting

#India… https://t.co/BIOKnXGXkL"
58,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…"
59,"With Quad in focus, PM Narendra Modi, Japan PM Suga Yoshide hold talks over phone https://t.co/kI8e5VSqwH"
60,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
61,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
62,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
63,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
64,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
65,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
66,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
67,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
68,"""The administration has insulted us... Where are the powers Prime Minister Narendra Modi had promised before the fi… https://t.co/Hge1B9a2kD"
69,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
70,Dear PM (Narendra Modi) sir I request you kindly allow vaccination for all in major affected area of india.
71,@qaisarsa @ShashiTharoor @PMOIndia @narendramodi @rashtrapatibhvn @qaisarsa do u know how minorities were treated i… https://t.co/n9iHwCuoVx
72,"Tripura experiencing change with 'double engine' government: PM Narendra Modi 
https://t.co/9NQF14idug

via NaMo App https://t.co/IOoYSzwE0X"
73,BJP is a CULT and Narendra Modi is a RAGE. Ok Kangana 🥴 https://t.co/SpSG2BLW49
74,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
75,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
76,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
77,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
78,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
79,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
80,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
81,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
82,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
83,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
84,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
85,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
86,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…"
87,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…"
88,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
89,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…"
90,RT @KhaledBeydoun: Narendra Modi is threatening to deport Rohingya Muslims in #India - who endured ethnic cleaning in Myanmar - back to Mya…
91,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
92,RT @ashokgehlot51: Attended the meeting of the National Committee for commemoration of 75th Anniversary of India's Independence under chair…
93,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
94,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
95,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…"
96,RT @JantaKaReporter: Subramanian Swamy says BJP must address 'growing consensus abroad’ about Prime Minister Narendra Modi’s image as dicta…
97,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
98,"PM Narendra Modi buys tribal painting on Women's Day to support 'Nari Shakti'
https://t.co/MFNWn0PW7D

via NaMo App https://t.co/2Nb6CMnBOZ"
99,"International Women's Day: PM Modi buys products to celebrate 'enterprise, creativity, India's culture'… https://t.co/I8IKvOzicw"
100,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
