tweet_id,tweet_text
37,"Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood)… https://t.co/hEYRGiXaUy"
38,@ANI @narendramodi ji made Didi @MamataOfficial to make tea and serve. Didi has to swallow whatever she did and sai… https://t.co/yPRABolYMu
39,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
40,"RT @blue21sky: Hon'ble PM @narendramodi took 1st dose of  #COVAXIN at AIIMS

Sister P Niveda administered #COVAXIN by #BharatBioTech to #PM…"
41,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
42,Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi… https://t.co/OHPlFOI4L0
43,"RT @ChintuJainHS: Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood) 

@DrJitendraSi…"
44,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
45,RT @jaitrejait: @KanganaTeam 1. Narendra Modi is not just a leader anymore he is a DEALER !!! https://t.co/Nn1OQwWc6i
46,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
47,RT @KhaledBeydoun: Narendra Modi is threatening to deport Rohingya Muslims in #India - who endured ethnic cleaning in Myanmar - back to Mya…
48,"RT @ChintuJainHS: Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood) 

@DrJitendraSi…"
49,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
50,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
51,"RT @Die5chlauKatz3: Really good video on the current situation of India in German.
https://t.co/bK8pcORd5G"
52,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
53,RT @samavritti: Narendra Modi dumping his wife in her youth is no wrong ? But Rahul Gandhi going on personal foreign trips becomes the most…
54,"RT @harshmadhusudan: PM Shri Narendra Modi will be participating, along with PM of Australia Scott Morrison, PM of Japan Yoshihide Suga and…"
55,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
56,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
57,"RT @ChintuJainHS: Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood) 

@DrJitendraSi…"
58,RT @KhaledBeydoun: Narendra Modi is threatening to deport Rohingya Muslims in #India - who endured ethnic cleaning in Myanmar - back to Mya…
59,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
60,RT @KhaledBeydoun: Narendra Modi is threatening to deport Rohingya Muslims in #India - who endured ethnic cleaning in Myanmar - back to Mya…
61,RT @jaitrejait: @KanganaTeam Narendra Modi is not just a leader anymore he is a RAGE!!! https://t.co/dDJSyDg5D5
62,"Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood)… https://t.co/TCfTZyNYJS"
63,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
64,"RT @manishakimball: @CarneyJHouston @ThePollLady @KanganaTeam In her own style here's another poll :

Why would you not support Narendra Mo…"
65,"RT @manishakimball: @CarneyJHouston @ThePollLady @KanganaTeam In her own style here's another poll :

Why would you not support Narendra Mo…"
66,@ThomasSowell Are you talking about Narendra Modi?
67,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
68,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
69,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
70,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
71,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
72,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
73,"RT @ChintuJainHS: Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood) 

@DrJitendraSi…"
74,"RT @ANI: Prime Minister Narendra Modi releases 11 volumes of the manuscript with commentaries by 21 scholars on shlokas of Bhagavad Gita

J…"
75,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
76,"RT @Manav_SS_Gupta: That Is All...👇

#Modi Is Worse Than Covid...
 
Believe A Snake But Not #Narendra_Modi....

Foreign Slogan          Ind…"
77,"RT @ChintuJainHS: Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood) 

@DrJitendraSi…"
78,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
79,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
80,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
81,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
82,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
83,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
84,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
85,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
86,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
87,"RT @Die5chlauKatz3: Really good video on the current situation of India in German.
https://t.co/bK8pcORd5G"
88,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
89,"@CarneyJHouston @ThePollLady @KanganaTeam In her own style here's another poll :

Why would you not support Narendra Modi?"
90,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
91,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
92,"Honourable PM Narendra Modi Ji ensure  JUSTICE for SUSHANT, DISHA, JIA....(countless deaths by bullywood)… https://t.co/OS2Tr9vxAO"
93,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
94,"RT @JaharLaunda: Narendra Modi asking questions to Narendra Modi on increased #PetrolPrice in the country. 
#petrol100 https://t.co/6iFpEUI…"
95,"International Women's Day: PM Modi buys products to celebrate 'enterprise, creativity, India's culture'… https://t.co/RGELIqLfUa"
96,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
97,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
98,"RT @eMayank_chaubey: Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi
https://t.…"
99,"RT @amarprasadreddy: Saffron India was a dream Chhatrapati Shivaji Maharaj. It going to be fulfilled by Narendra Modi Maharaj. 
#ModiBrigad…"
100,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
