tweet_id,tweet_text
36,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
37,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…"
38,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
39,"Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting
@PMOIndia… https://t.co/HIWtaSq9EE"
40,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
41,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
42,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
43,"RT @Manav_SS_Gupta: That Is All...👇

#Modi Is Worse Than Covid...
 
Believe A Snake But Not #Narendra_Modi....

Foreign Slogan          Ind…"
44,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
45,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
46,"#Tripura experiencing change with 'double engine' government: PM #NarendraModi 
https://t.co/imaNQ2xmGQ
via NaMo App https://t.co/vk3YrEmcmD"
47,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
48,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
49,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
50,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
51,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…"
52,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
53,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
54,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
55,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…"
56,"RT @RohanV: ""The administration has insulted us... Where are the powers Prime Minister Narendra Modi had promised before the first DDC elec…"
57,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
58,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
59,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
60,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
61,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
62,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
63,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
64,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
65,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
66,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
67,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
68,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
69,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
70,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
71,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
72,TMC writes to EC over PM Modi’s picture on COVID-19 vaccination certificate The Trinamool Congress wrote to the Ele… https://t.co/A4Pgog4EcO
73,"RT @shashikatti532: #India_With_PM_Modi

I Hear Heart beat of Poor
I Feel for Son of Poor Mother
I live Life of Down Trodden
I Respect Weal…"
74,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
75,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
76,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
77,"RT @ranjeet1710: #India_With_PM_Modi
Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeti…"
78,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
79,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
80,"RT @56perumal: With Quad in focus, PM Narendra Modi, Japan PM Suga Yoshide hold talks over phone https://t.co/kI8e5VSqwH"
81,RT @JayShah: Join me in celebrating the 50th anniversary of Shri Sunil Gavaskar Ji's Test debut for 🇮🇳. It is indeed a momentous occasion f…
82,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
83,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
84,RT @ANI: Prime Minister Narendra Modi arrives at Parliament to participate in the BJP parliamentary party meeting https://t.co/P7wZZrofaA
85,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
86,"#India_With_PM_Modi

I Hear Heart beat of Poor
I Feel for Son of Poor Mother
I live Life of Down Trodden
I Respect… https://t.co/QcNUwiVIri"
87,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
88,RT @vBMtp14kC2paL9I: Tripura experiencing change with 'double engine' government: PM Narendra Modi   https://t.co/78cQ2jGNeZ
89,"RT @vikramaditya_JK: Attended the book release by Prime Minister Shri Narendra Modi Ji, Dr. Karan Singh Ji and Lt. Governor of J&amp;K Shri Man…"
90,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…"
91,"RT @ANI: Prime Minister Narendra Modi releases 11 volumes of the manuscript with commentaries by 21 scholars on shlokas of Bhagavad Gita

J…"
92,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
93,"RT @FltLtAnoopVerma: Best part of Narendra Modi, he doesn’t have to go to Temples during elections coz he wears his religion on his sleeves…"
94,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
95,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
96,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
97,"RT @ArunSharma_Says: Dr Manmohan Singh was a STRONGER Prime Minister than Narendra Modi!

RT if you agree ......"
98,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
99,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
100,"RT @sneheshphilip: Breaking: 

First #QUAD Leaders’ Virtual Summit on 12 March. 
 
Prime Minister Narendra Modi will be participating, alon…"
